Kiosque,Ville,Implantation,Segment,Ruptures_sum,Ruptures_mean,Ruptures_min,Ruptures_max,Gravity
450489,Puiseaux,Ds Supermarche,Rayons Supermarches,87,28%,0,1,1
450490,Briare,Ds Supermarche,Rayons Supermarches,0,0%,0,0,-1
450605,Darvoy,Ds Supermarche,Rayons Supermarches,0,0%,0,0,-1
450690,Vimory,Dans La Rue,Bars (Dont Tabac),74,25%,0,1,1
450694,Bordes,Epicerie,Presse Tabac (Hors Bar),50,19%,0,1,0
450752,Briare,Ds Supermarche,Rayons Supermarches,97,32%,0,1,1
450760,Malesherbois,Ds Supermarche,Rayons Supermarches,84,27%,0,1,1
450762,Semoy,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
450763,Saran,Ds Un Hopital,Environnement Specifique,93,31%,0,1,1
450790,Orléans,Dans La Rue,Bars (Dont Tabac),74,27%,0,1,1
450821,Orléans,Dans La Rue,Presse Tabac (Hors Bar),24,8%,0,1,-1
450835,Sully-sur-Loire,Dans La Rue,Presse Tabac (Hors Bar),50,20%,0,1,0
450836,Châteauneuf-sur-Loire,Ccial Avec Sup.,Presse Et Connexes,127,44%,0,1,1
450857,Châtillon-Coligny,Ds Supermarche,Rayons Supermarches,45,15%,0,1,0
450858,Ménestreau-en-Villette,Dans La Rue,Bars (Dont Tabac),13,4%,0,1,-1
450879,Châlette-sur-Loing,Ds Supermarche,Rayons Supermarches,127,42%,0,1,1
450886,Ferté-Saint-Aubin,Dans La Rue,Presse Tabac (Hors Bar),48,16%,0,1,0
450892,Cléry-Saint-André,Dans La Rue,Bars (Dont Tabac),3,12%,0,1,-1
450908,Pithiviers,Ds Hypermarche,Rayons Hypermarches,135,44%,0,1,1
450911,Marigny-les-Usages,Epicerie,Alimentation,1,50%,0,1,1
450942,Château-Renard,Dans La Rue,Presse Tabac (Hors Bar),111,36%,0,1,1
450948,Saint-Hilaire-Saint-Mesmin,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
450951,Malesherbois,Ccial Avec Sup.,Enseignes/Concepts,60,24%,0,1,1
450957,Chevilly,Epicerie,Presse Tabac (Hors Bar),95,33%,0,1,1
450967,Cerdon,Dans La Rue,Presse Tabac (Hors Bar),61,21%,0,1,0
450981,Saran,Ccial Avec Sup.,Presse Et Connexes,22,17%,0,1,0
450984,Villorceau,Sur Autoroute,Petroliers Et Autoroute,116,39%,0,1,1
450985,Meung-sur-Loire,Sur Autoroute,Petroliers Et Autoroute,90,29%,0,1,1
450991,Pithiviers,Ds Supermarche,Rayons Supermarches,12,4%,0,1,-1
450993,Beaune-la-Rolande,Epicerie,Alimentation,95,32%,0,1,1
451020,Courtenay,Ds Supermarche,Rayons Supermarches,37,12%,0,1,-1
451023,Bonny-sur-Loire,Dans La Rue,Presse Et Connexes,51,20%,0,1,0
451030,Bonny-sur-Loire,Ds Supermarche,Rayons Supermarches,94,31%,0,1,1
451031,Orléans,Dans La Rue,Presse Tabac (Hors Bar),67,22%,0,1,0
451036,Poilly-lez-Gien,Ds Supermarche,Rayons Supermarches,121,40%,0,1,1
451039,Bussière,Epicerie,Alimentation,8,20%,0,1,0
451043,Ouzouer-sur-Trézée,Dans La Rue,Presse Et Connexes,0,0%,0,0,-1
451069,Bonny-sur-Loire,Ds Supermarche,Rayons Supermarches,54,18%,0,1,0
451089,Gien,Ccial Avec Hyp.,Presse Et Connexes,28,10%,0,1,-1
451091,Orléans,Ds Supermarche,Autres,7,2%,0,1,-1
451101,Orléans,Dans La Rue,Bars (Dont Tabac),39,15%,0,1,0
451105,Amilly,Ccial Avec Sup.,Presse Et Connexes,5,22%,0,1,0
451115,Amilly,Ds Hypermarche,Rayons Hypermarches,106,36%,0,1,1
451118,Beaugency,Dans La Rue,Enseignes/Concepts,31,10%,0,1,-1
451127,Saint-Denis-de-l'Hôtel,Dans La Rue,Presse Librairie Papeterie,0,0%,0,0,-1
451130,Vitry-aux-Loges,Dans La Rue,Bars (Dont Tabac),14,22%,0,1,0
451133,Châteauneuf-sur-Loire,Ds Supermarche,Rayons Supermarches,118,40%,0,1,1
451138,Ardon,Epicerie,Presse Tabac (Hors Bar),58,28%,0,1,1
451146,Lailly-en-Val,Dans La Rue,Autres,121,46%,0,1,1
451149,Beaugency,Ds Supermarche,Rayons Supermarches,106,35%,0,1,1
451168,Saint-Jean-de-la-Ruelle,Ds Hypermarche,Rayons Hypermarches,100,33%,0,1,1
451172,Orléans,Ds Hypermarche,Rayons Hypermarches,45,15%,0,1,0
451179,Meung-sur-Loire,Dans La Rue,Bars (Dont Tabac),63,25%,0,1,1
451182,Orléans,Dans La Rue,Presse Tabac (Hors Bar),69,30%,0,1,1
451184,Dordives,Dans La Rue,Presse Tabac (Hors Bar),91,31%,0,1,1
451186,Orléans,Dans La Rue,Bars (Dont Tabac),126,47%,0,1,1
451187,Patay,Ds Supermarche,Rayons Supermarches,59,20%,0,1,0
451191,Courtenay,Ds Supermarche,Rayons Supermarches,82,27%,0,1,1
451195,Marcilly-en-Villette,Dans La Rue,Bars (Dont Tabac),75,28%,0,1,1
451199,Château-Renard,Ds Supermarche,Rayons Supermarches,104,34%,0,1,1
451203,Jouy-le-Potier,Dans La Rue,Bars (Dont Tabac),89,35%,0,1,1
451209,Orléans,Dans La Rue,Bars (Dont Tabac),61,22%,0,1,0
451214,Boigny-sur-Bionne,Ds Superette,Alimentation,2,7%,0,1,-1
451215,Boigny-sur-Bionne,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
451216,Orléans,Ds Superette,Autres,71,23%,0,1,1
451218,Bouzy-la-Forêt,Epicerie,Bars (Dont Tabac),3,14%,0,1,0
451219,Bazoches-les-Gallerandes,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
451220,Sully-sur-Loire,Ds Superette,Alimentation,127,42%,0,1,1
451223,Orléans,Ds Un Hopital,Relais H,5,2%,0,1,-1
460003,Alvignac,Dans La Rue,Presse Tabac (Hors Bar),18,6%,0,1,-1
460005,Rocamadour,Dans La Rue,Presse Et Connexes,79,27%,0,1,1
460007,Leyme,Dans La Rue,Presse Tabac (Hors Bar),35,13%,0,1,0
460009,Bagnac-sur-Célé,Dans La Rue,Presse Tabac (Hors Bar),57,23%,0,1,1
460014,Bretenoux,Dans La Rue,Enseignes/Concepts,21,7%,0,1,-1
460015,Bretenoux,Ds Hypermarche,Rayons Hypermarches,38,12%,0,1,-1
460023,Cahors,Dans La Rue,Enseignes/Concepts,38,12%,0,1,-1
460025,Cahors,Dans La Rue,Presse Tabac (Hors Bar),58,20%,0,1,0
460026,Cahors,Dans La Rue,Presse Tabac (Hors Bar),74,24%,0,1,1
460027,Cahors,Dans La Rue,Enseignes/Concepts,42,14%,0,1,0
460029,Cahors,Ds Superette,Presse Tabac (Hors Bar),0,0%,0,0,-1
460030,Montat,Ds Hypermarche,Rayons Hypermarches,43,14%,0,1,0
460031,Cahors,Dans La Rue,Presse Tabac (Hors Bar),52,20%,0,1,0
460032,Cahors,Dans La Rue,Presse Tabac (Hors Bar),46,16%,0,1,0
460033,Cahors,Dans La Rue,Presse Tabac (Hors Bar),26,10%,0,1,-1
460035,Cahors,Dans La Rue,Presse Tabac (Hors Bar),66,24%,0,1,1
460038,Cahors,Dans La Rue,Presse Tabac (Hors Bar),85,31%,0,1,1
460040,Cahors,Dans La Rue,Enseignes/Concepts,13,8%,0,1,-1
460046,Cajarc,Dans La Rue,Enseignes/Concepts,60,19%,0,1,0
460048,Cardaillac,Epicerie,Presse Tabac (Hors Bar),0,0%,0,0,-1
460051,Castelnau-Montratier,Dans La Rue,Presse Tabac (Hors Bar),35,11%,0,1,-1
460052,Catus,Dans La Rue,Presse Tabac (Hors Bar),35,11%,0,1,-1
460053,Cazals,Dans La Rue,Presse Tabac (Hors Bar),40,13%,0,1,0
460055,Laramière,Dans La Rue,Bars (Dont Tabac),90,30%,0,1,1
460058,Soturac,Dans La Rue,Presse Tabac (Hors Bar),16,18%,0,1,0
460062,Figeac,Dans La Rue,Enseignes/Concepts,29,10%,0,1,-1
460063,Figeac,Dans La Rue,Presse Tabac (Hors Bar),46,17%,0,1,0
460065,Figeac,Dans La Rue,Presse Tabac (Hors Bar),42,14%,0,1,0
460066,Figeac,Epicerie,Bars (Dont Tabac),76,28%,0,1,1
460073,Gourdon,Dans La Rue,Enseignes/Concepts,24,8%,0,1,-1
460075,Gourdon,Ds Supermarche,Rayons Supermarches,90,31%,0,1,1
460077,Gramat,Dans La Rue,Enseignes/Concepts,14,5%,0,1,-1
460081,Cœur de Causse,Dans La Rue,Presse Librairie Papeterie,35,11%,0,1,-1
460083,Lacapelle-Marival,Dans La Rue,Presse Tabac (Hors Bar),31,10%,0,1,-1
460085,Lalbenque,Epicerie,Alimentation,63,21%,0,1,0
460089,Vigen,Ds Superette,Presse Tabac (Hors Bar),57,22%,0,1,0
460091,Quatre-Routes-du-Lot,Dans La Rue,Presse Librairie Papeterie,40,13%,0,1,0
460095,Limogne-en-Quercy,Dans La Rue,Enseignes/Concepts,72,24%,0,1,1
460099,Luzech,Dans La Rue,Enseignes/Concepts,50,16%,0,1,0
460103,Martel,Dans La Rue,Enseignes/Concepts,29,9%,0,1,-1
460110,Montcuq-en-Quercy-Blanc,Dans La Rue,Enseignes/Concepts,30,10%,0,1,-1
460113,Payrac,Dans La Rue,Presse Tabac (Hors Bar),48,16%,0,1,0
460115,Prayssac,Dans La Rue,Enseignes/Concepts,62,20%,0,1,0
460117,Puy-l'Évêque,Dans La Rue,Presse Tabac (Hors Bar),91,30%,0,1,1
460118,Puy-l'Évêque,Dans La Rue,Presse Tabac (Hors Bar),57,20%,0,1,0
460120,Puybrun,Boulangerie,Alimentation,3,9%,0,1,-1
460125,Salviac,Dans La Rue,Presse Librairie Papeterie,79,26%,0,1,1
460128,Souillac,Dans La Rue,Enseignes/Concepts,22,7%,0,1,-1
460131,Souillac,Dans Un Camping,Environnement Specifique,6,15%,0,1,0
460132,Souillac,Dans La Rue,Bars (Dont Tabac),85,28%,0,1,1
460133,Souillac,Ds Hypermarche,Rayons Hypermarches,37,12%,0,1,-1
460137,Saint-Céré,Dans La Rue,Enseignes/Concepts,49,16%,0,1,0
460139,Saint-Céré,Dans La Rue,Enseignes/Concepts,73,24%,0,1,1
460140,Saint-Laurent-les-Tours,Ds Supermarche,Rayons Supermarches,103,34%,0,1,1
460143,Saint-Germain-du-Bel-Air,Epicerie,Alimentation,24,11%,0,1,-1
460151,Vayrac,Dans La Rue,Enseignes/Concepts,51,17%,0,1,0
460278,Gramat,Ds Supermarche,Rayons Supermarches,59,19%,0,1,0
460308,Gourdon,Ds Supermarche,Rayons Supermarches,95,31%,0,1,1
460340,Capdenac,Ccial Avec Hyp.,Presse Et Connexes,44,15%,0,1,0
460341,Assier,Ds Superette,Alimentation,56,19%,0,1,0
460342,Pradines,Dans La Rue,Presse Tabac (Hors Bar),84,30%,0,1,1
460343,Espère,Epicerie,Alimentation,53,18%,0,1,0
460357,Montet-et-Bouxal,Epicerie,Alimentation,3,12%,0,1,-1
460371,Cahors,Epicerie,Alimentation,51,17%,0,1,0
460447,Laramière,Epicerie,Presse Tabac (Hors Bar),11,12%,0,1,-1
460474,Souillac,Ds Supermarche,Rayons Supermarches,83,28%,0,1,1
460475,Gourdon,Ds Supermarche,Rayons Supermarches,92,30%,0,1,1
460483,Cahors,Ds Supermarche,Rayons Supermarches,76,25%,0,1,1
460507,Gramat,Ds Superette,Alimentation,90,30%,0,1,1
460516,Frayssinet-le-Gélat,Epicerie,Presse Tabac (Hors Bar),0,0%,0,0,-1
460545,Lamagdelaine,Ds Autres Lieux,Autres,4,8%,0,1,-1
460546,Cahors,Res Sncf Prov,Environnement Specifique,62,24%,0,1,1
470003,Agen,Dans La Rue,Enseignes/Concepts,50,16%,0,1,0
470007,Agen,Dans La Rue,Presse Tabac (Hors Bar),59,21%,0,1,0
470008,Agen,Dans La Rue,Presse Tabac (Hors Bar),28,9%,0,1,-1
470009,Agen,Dans La Rue,Presse Tabac (Hors Bar),45,15%,0,1,0
470010,Agen,Dans La Rue,Presse Tabac (Hors Bar),40,13%,0,1,0
470018,Agen,Dans La Rue,Presse Tabac (Hors Bar),61,20%,0,1,0
470019,Agen,Dans La Rue,Presse Tabac (Hors Bar),57,19%,0,1,0
470022,Agen,Dans La Rue,Presse Tabac (Hors Bar),67,22%,0,1,0
470023,Agen,Dans La Rue,Presse Tabac (Hors Bar),74,24%,0,1,1
470024,Agen,Dans La Rue,Presse Tabac (Hors Bar),106,35%,0,1,1
470031,Agen,Dans La Rue,Presse Tabac (Hors Bar),39,13%,0,1,0
470036,Bon-Encontre,Dans La Rue,Presse Tabac (Hors Bar),1,50%,0,1,1
470038,Bon-Encontre,Dans La Rue,Presse Tabac (Hors Bar),31,10%,0,1,-1
470041,Foulayronnes,Boulangerie,Alimentation,46,19%,0,1,0
470046,Passage,Dans La Rue,Presse Tabac (Hors Bar),6,30%,0,1,1
470047,Passage,Dans La Rue,Presse Tabac (Hors Bar),1,5%,0,1,-1
470048,Passage,Dans La Rue,Presse Tabac (Hors Bar),46,16%,0,1,0
470050,Boé,Dans La Rue,Enseignes/Concepts,85,28%,0,1,1
470051,Roquefort,Dans La Rue,Presse Tabac (Hors Bar),60,24%,0,1,1
470054,Aiguillon,Dans La Rue,Enseignes/Concepts,76,25%,0,1,1
470057,Allemans-du-Dropt,Dans La Rue,Presse Tabac (Hors Bar),7,16%,0,1,0
470060,Astaffort,Dans La Rue,Presse Tabac (Hors Bar),27,9%,0,1,-1
470072,Casseneuil,Dans La Rue,Enseignes/Concepts,36,26%,0,1,1
470075,Castelmoron-sur-Lot,Dans La Rue,Presse Tabac (Hors Bar),53,17%,0,1,0
470080,Castillonnès,Dans La Rue,Presse Tabac (Hors Bar),38,15%,0,1,0
470082,Caudecoste,Dans La Rue,Bars (Dont Tabac),8,21%,0,1,0
470084,Clairac,Dans La Rue,Presse Tabac (Hors Bar),31,10%,0,1,-1
470089,Colayrac-Saint-Cirq,Ds Station Serv,Petroliers Et Autoroute,80,26%,0,1,1
470093,Damazan,Dans La Rue,Presse Tabac (Hors Bar),58,19%,0,1,0
470107,Fumel,Dans La Rue,Enseignes/Concepts,31,10%,0,1,-1
470108,Fumel,Dans La Rue,Enseignes/Concepts,1,9%,0,1,-1
470111,Fumel,Dans La Rue,Presse Tabac (Hors Bar),2,12%,0,1,-1
470112,Monsempron-Libos,Dans La Rue,Presse Librairie Papeterie,46,18%,0,1,0
470114,Montayral,Dans La Rue,Bars (Dont Tabac),76,31%,0,1,1
470120,Houeillès,Dans La Rue,Alimentation,44,19%,0,1,0
470123,Lacapelle-Biron,Dans La Rue,Presse Et Connexes,5,2%,0,1,-1
470132,Lavardac,Dans La Rue,Enseignes/Concepts,58,19%,0,1,0
470135,Layrac,Dans La Rue,Presse Tabac (Hors Bar),47,15%,0,1,0
470145,Casteljaloux,Dans La Rue,Bars (Dont Tabac),46,16%,0,1,0
470146,Casteljaloux,Dans La Rue,Presse Librairie Papeterie,28,9%,0,1,-1
470147,Casteljaloux,Dans La Rue,Presse Tabac (Hors Bar),49,16%,0,1,0
470150,Mas-d'Agenais,Dans La Rue,Presse Et Connexes,77,28%,0,1,1
470154,Marmande,Dans La Rue,Presse Tabac (Hors Bar),82,31%,0,1,1
470155,Marmande,Dans La Rue,Bars (Dont Tabac),34,12%,0,1,-1
470156,Marmande,Dans La Rue,Presse Tabac (Hors Bar),81,28%,0,1,1
470158,Marmande,Dans La Rue,Presse Tabac (Hors Bar),63,21%,0,1,0
470159,Marmande,Dans La Rue,Presse Tabac (Hors Bar),76,25%,0,1,1
470163,Meilhan-sur-Garonne,Dans La Rue,Presse Tabac (Hors Bar),68,31%,0,1,1
470165,Mézin,Dans La Rue,Enseignes/Concepts,28,9%,0,1,-1
470168,Miramont-de-Guyenne,Dans La Rue,Presse Tabac (Hors Bar),52,17%,0,1,0
470170,Lauzun,Dans La Rue,Presse Librairie Papeterie,1,4%,0,1,-1
470172,Saint-Pardoux-Isaac,Ds Hypermarche,Rayons Hypermarches,27,9%,0,1,-1
470187,Nérac,Dans La Rue,Enseignes/Concepts,98,32%,0,1,1
470193,Pont-du-Casse,Dans La Rue,Presse Tabac (Hors Bar),80,28%,0,1,1
470195,Penne-d'Agenais,Dans La Rue,Presse Tabac (Hors Bar),36,13%,0,1,0
470197,Port-Sainte-Marie,Dans La Rue,Enseignes/Concepts,1,6%,0,1,-1
470209,Sos,Dans La Rue,Presse Tabac (Hors Bar),81,26%,0,1,1
470213,Saint-Barthélemy-d'Agenais,Dans La Rue,Presse Tabac (Hors Bar),37,12%,0,1,-1
470220,Saint-Sylvestre-sur-Lot,Dans La Rue,Presse Tabac (Hors Bar),19,6%,0,1,-1
470222,Sainte-Bazeille,Dans La Rue,Presse Tabac (Hors Bar),18,6%,0,1,-1
470235,Tonneins,Dans La Rue,Enseignes/Concepts,54,18%,0,1,0
470238,Tonneins,Dans La Rue,Presse Tabac (Hors Bar),45,15%,0,1,0
470255,Bias,Ccial Avec Hyp.,Presse Et Connexes,99,32%,0,1,1
470262,Villeneuve-sur-Lot,Dans La Rue,Presse Tabac (Hors Bar),28,9%,0,1,-1
470273,Villeréal,Dans La Rue,Enseignes/Concepts,37,12%,0,1,-1
470278,Sauveterre-la-Lémance,Epicerie,Alimentation,23,16%,0,1,0
470327,Damazan,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
470331,Agen,Dans La Rue,Presse Tabac (Hors Bar),45,15%,0,1,0
470336,Pont-du-Casse,Ds Station Serv,Petroliers Et Autoroute,52,17%,0,1,0
470353,Foulayronnes,Dans La Rue,Bars (Dont Tabac),75,25%,0,1,1
470372,Monflanquin,Dans La Rue,Presse Tabac (Hors Bar),39,13%,0,1,0
470411,Barbaste,Dans La Rue,Presse Tabac (Hors Bar),64,30%,0,1,1
470416,Francescas,Dans La Rue,Presse Et Connexes,96,32%,0,1,1
470455,Estillac,Dans La Rue,Presse Tabac (Hors Bar),44,18%,0,1,0
470456,Lafox,Dans La Rue,Presse Tabac (Hors Bar),38,12%,0,1,-1
470480,Tonneins,Dans La Rue,Presse Tabac (Hors Bar),22,16%,0,1,0
470485,Estillac,Dans La Rue,Presse Tabac (Hors Bar),69,22%,0,1,1
470508,Agen,Ds Hypermarche,Rayons Hypermarches,87,28%,0,1,1
470510,Villeneuve-sur-Lot,Dans La Rue,Presse Et Connexes,61,20%,0,1,0
470514,Marmande,Ccial Avec Hyp.,Enseignes/Concepts,44,17%,0,1,0
470574,Castelculier,Dans La Rue,Presse Tabac (Hors Bar),60,19%,0,1,0
470598,Montayral,Ccial Avec Hyp.,Presse Librairie Papeterie,56,19%,0,1,0
470604,Agen,Dans La Rue,Presse Librairie Papeterie,75,24%,0,1,1
470608,Passage,Ds Hypermarche,Rayons Hypermarches,7,10%,0,1,-1
470614,Laroque-Timbaut,Ds Superette,Alimentation,82,27%,0,1,1
470615,Castillonnès,Dans La Rue,Presse Tabac (Hors Bar),54,18%,0,1,0
470626,Boé,Ds Hypermarche,Rayons Hypermarches,51,19%,0,1,0
470627,Casteljaloux,Ds Hypermarche,Rayons Hypermarches,84,27%,0,1,1
470645,Monbahus,Epicerie,Autres,1,9%,0,1,-1
470646,Pujols,Dans La Rue,Presse Tabac (Hors Bar),71,33%,0,1,1
470653,Sainte-Bazeille,Ds Supermarche,Rayons Supermarches,11,14%,0,1,0
480006,Bagnols-les-Bains,Dans La Rue,Bars (Dont Tabac),77,30%,0,1,1
480010,Chanac,Dans La Rue,Presse Tabac (Hors Bar),79,28%,0,1,1
480015,Florac Trois Rivières,Dans La Rue,Enseignes/Concepts,75,25%,0,1,1
480017,Grandrieu,Dans La Rue,Presse Librairie Papeterie,96,32%,0,1,1
480018,Ispagnac,Ds Superette,Presse Librairie Papeterie,27,15%,0,1,0
480019,Bastide-Puylaurent,Dans La Rue,Presse Et Connexes,95,34%,0,1,1
480021,Canourgue,Dans La Rue,Enseignes/Concepts,52,17%,0,1,0
480024,Langogne,Dans La Rue,Enseignes/Concepts,63,21%,0,1,0
480031,Malzieu-Ville,Dans La Rue,Presse Tabac (Hors Bar),54,18%,0,1,0
480036,Saint-Cyr-les-Vignes,Dans La Rue,Presse Tabac (Hors Bar),2,10%,0,1,-1
480039,Marvejols,Dans La Rue,Enseignes/Concepts,29,9%,0,1,-1
480040,Marvejols,Dans La Rue,Bars (Dont Tabac),38,12%,0,1,-1
480046,Mende,Dans La Rue,Enseignes/Concepts,44,14%,0,1,0
480047,Mende,Ds Culturel Hyp,Environnement Specifique,85,28%,0,1,1
480060,Saint-Chély-d'Apcher,Dans La Rue,Bars (Dont Tabac),84,31%,0,1,1
480068,Villefort,Dans La Rue,Presse Tabac (Hors Bar),61,20%,0,1,0
480069,Nasbinals,Dans La Rue,Bars (Dont Tabac),102,36%,0,1,1
480084,Meyrueis,Dans La Rue,Presse Tabac (Hors Bar),66,22%,0,1,0
480088,Sainte-Enimie,Boulangerie,Alimentation,26,29%,0,1,1
480090,Mende,Dans La Rue,Presse Tabac (Hors Bar),63,20%,0,1,0
480094,Marvejols,Ds Supermarche,Rayons Supermarches,72,23%,0,1,1
480107,Albaret-Sainte-Marie,Ds Station Serv,Petroliers Et Autoroute,47,15%,0,1,0
480138,Saint-Chély-d'Apcher,Dans La Rue,Presse Tabac (Hors Bar),89,34%,0,1,1
480168,Pont de Montvert - Sud Mont Lozère,Dans La Rue,Bars (Dont Tabac),71,26%,0,1,1
480189,Canourgue,Boulangerie,Alimentation,1,9%,0,1,-1
490005,Loire-Authion,Dans La Rue,Presse Tabac (Hors Bar),92,32%,0,1,1
490006,Angers,Dans La Rue,Enseignes/Concepts,82,28%,0,1,1
490009,Angers,Dans La Rue,Presse Tabac (Hors Bar),44,15%,0,1,0
490010,Angers,Dans La Rue,Bars (Dont Tabac),81,28%,0,1,1
490012,Angers,Dans La Rue,Bars (Dont Tabac),67,29%,0,1,1
490013,Angers,Dans La Rue,Presse Tabac (Hors Bar),69,23%,0,1,1
490014,Angers,Dans La Rue,Bars (Dont Tabac),78,26%,0,1,1
490015,Angers,Dans La Rue,Bars (Dont Tabac),18,17%,0,1,0
490016,Angers,Dans La Rue,Presse Tabac (Hors Bar),86,30%,0,1,1
490019,Angers,Dans La Rue,Bars (Dont Tabac),47,16%,0,1,0
490021,Angers,Dans La Rue,Bars (Dont Tabac),94,38%,0,1,1
490022,Angers,Dans La Rue,Presse Tabac (Hors Bar),57,19%,0,1,0
490023,Angers,Dans La Rue,Bars (Dont Tabac),52,19%,0,1,0
490026,Angers,Dans La Rue,Bars (Dont Tabac),57,19%,0,1,0
490027,Angers,Dans La Rue,Presse Tabac (Hors Bar),6,19%,0,1,0
490029,Angers,Dans La Rue,Bars (Dont Tabac),57,21%,0,1,0
490030,Angers,Dans La Rue,Bars (Dont Tabac),62,21%,0,1,0
490032,Angers,Dans La Rue,Presse Tabac (Hors Bar),106,38%,0,1,1
490033,Angers,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
490034,Angers,Dans La Rue,Bars (Dont Tabac),97,33%,0,1,1
490035,Angers,Dans La Rue,Presse Tabac (Hors Bar),82,28%,0,1,1
490037,Angers,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
490042,Angers,Dans La Rue,Presse Tabac (Hors Bar),22,25%,0,1,1
490043,Angers,Dans La Rue,Presse Tabac (Hors Bar),108,39%,0,1,1
490044,Angers,Dans La Rue,Bars (Dont Tabac),43,17%,0,1,0
490046,Angers,Dans La Rue,Bars (Dont Tabac),8,19%,0,1,0
490048,Angers,Dans La Rue,Enseignes/Concepts,6,7%,0,1,-1
490051,Angers,Ds Un Hopital,Environnement Specifique,49,24%,0,1,1
490054,Angers,Dans La Rue,Presse Tabac (Hors Bar),46,15%,0,1,0
490056,Angers,Dans La Rue,Presse Tabac (Hors Bar),75,30%,0,1,1
490058,Angers,Dans La Rue,Presse Tabac (Hors Bar),97,34%,0,1,1
490059,Angers,Dans La Rue,Enseignes/Concepts,41,13%,0,1,0
490060,Angers,Ccial Superette,Enseignes/Concepts,58,19%,0,1,0
490061,Angers,Dans La Rue,Enseignes/Concepts,79,28%,0,1,1
490063,Angers,Dans La Rue,Presse Tabac (Hors Bar),47,24%,0,1,1
490065,Angers,Dans La Rue,Bars (Dont Tabac),62,22%,0,1,0
490067,Angers,Dans La Rue,Enseignes/Concepts,98,33%,0,1,1
490068,Angers,Dans La Rue,Enseignes/Concepts,102,35%,0,1,1
490069,Angers,Dans La Rue,Presse Tabac (Hors Bar),105,38%,0,1,1
490070,Angers,Ccial Avec Hyp.,Enseignes/Concepts,70,23%,0,1,1
490075,Angers,Ccial Avec Sup.,Presse Et Connexes,34,11%,0,1,-1
490076,Angers,Dans Culturel,Environnement Specifique,35,11%,0,1,-1
490079,Bouchemaine,Dans La Rue,Bars (Dont Tabac),57,23%,0,1,1
490080,Bouchemaine,Dans La Rue,Presse Tabac (Hors Bar),56,24%,0,1,1
490083,Brissac-Quincé,Dans La Rue,Enseignes/Concepts,48,19%,0,1,0
490084,Brissac-Quincé,Dans La Rue,Enseignes/Concepts,55,19%,0,1,0
490089,Loire-Authion,Dans La Rue,Presse Tabac (Hors Bar),16,19%,0,1,0
490091,Juigné-sur-Loire,Dans La Rue,Presse Tabac (Hors Bar),108,43%,0,1,1
490095,Mauges-sur-Loire,Dans La Rue,Presse Tabac (Hors Bar),4,7%,0,1,-1
490096,Possonnière,Dans La Rue,Bars (Dont Tabac),83,29%,0,1,1
490101,Ponts-de-Cé,Ccial Avec Sup.,Presse Tabac (Hors Bar),0,0%,0,0,-1
490102,Ponts-de-Cé,Dans La Rue,Presse Tabac (Hors Bar),49,17%,0,1,0
490107,Mûrs-Erigné,Ds Hypermarche,Rayons Hypermarches,16,5%,0,1,-1
490111,Rochefort-sur-Loire,Dans La Rue,Presse Tabac (Hors Bar),93,30%,0,1,1
490113,Saint-Barthélemy-d'Anjou,Dans La Rue,Presse Tabac (Hors Bar),27,16%,0,1,0
490114,Saint-Barthélemy-d'Anjou,Ccial Avec Sup.,Presse Et Connexes,56,18%,0,1,0
490123,Verrières-en-Anjou,Dans La Rue,Bars (Dont Tabac),80,29%,0,1,1
490124,Sainte-Gemmes-sur-Loire,Dans La Rue,Bars (Dont Tabac),23,21%,0,1,0
490129,Trélazé,Dans La Rue,Presse Tabac (Hors Bar),33,14%,0,1,0
490133,Avrillé,Dans La Rue,Enseignes/Concepts,52,18%,0,1,0
490134,Avrillé,Dans La Rue,Enseignes/Concepts,85,30%,0,1,1
490136,Beaucouzé,Dans La Rue,Bars (Dont Tabac),4,15%,0,1,0
490138,Cantenay-Épinard,Dans La Rue,Bars (Dont Tabac),100,41%,0,1,1
490139,Montreuil-Juigné,Dans La Rue,Presse Tabac (Hors Bar),17,16%,0,1,0
490150,Beaufort-en-Anjou,Dans La Rue,Enseignes/Concepts,103,34%,0,1,1
490156,Beaupréau-en-Mauges,Dans La Rue,Presse Tabac (Hors Bar),55,23%,0,1,1
490158,Bécon-les-Granits,Ccial Avec Sup.,Presse Tabac (Hors Bar),54,18%,0,1,0
490170,Candé,Dans La Rue,Enseignes/Concepts,65,21%,0,1,0
490171,Candé,Dans La Rue,Bars (Dont Tabac),41,13%,0,1,0
490174,Louroux-Béconnais,Dans La Rue,Bars (Dont Tabac),1,8%,0,1,-1
490181,Orée d'Anjou,Dans La Rue,Presse Tabac (Hors Bar),71,23%,0,1,1
490198,Chemillé-en-Anjou,Dans La Rue,Bars (Dont Tabac),5,5%,0,1,-1
490199,Chemillé-en-Anjou,Dans La Rue,Bars (Dont Tabac),42,17%,0,1,0
490208,Cholet,Dans La Rue,Presse Tabac (Hors Bar),97,33%,0,1,1
